14,39,24
91,60,27
77,93,26
14,39,24
50,26,29
95,12,96
82,13,97
30,49,95
57,32,92
84,72,75
29,35,63
24,84,77
24,88,12
17,85,82
72,91,44
48,43,16
97,80,89
78,13,36
14,79,56
50,49,33
69,28,33
99,33,94
60,88,83
51,32,27
16,32,66
25,91,84
85,14,19
38,12,69
77,11,26
37,19,42
72,48,59
68,49,57
62,29,44
50,26,29
85,14,19
52,48,81
32,15,47
72,48,59
71,23,60
16,32,66
18,17,75
89,70,52
25,48,10
25,33,13
18,17,75
26,61,16
13,18,20
69,82,25
40,11,90
46,56,85
12,74,56
17,85,82
53,58,53
35,52,62
96,36,57
87,92,18
60,90,58
97,82,19
75,72,91
34,91,55
69,78,13
90,83,33
50,64,86
76,46,92
99,33,94
69,28,33
83,31,95
51,64,76
71,23,60
78,97,67
24,22,36
29,20,32
47,99,25
64,41,44
37,30,16
17,85,82
25,91,84
20,33,59
25,91,50
35,52,62
90,64,59
11,35,29
23,11,22
70,96,35
78,13,36
51,64,76
18,17,75
96,53,74
34,50,12
41,43,69
84,72,75
84,92,84
50,26,29
52,68,27
14,70,97
34,62,29
44,36,96
94,48,55
95,12,96
61,66,94
94,48,55
37,65,88
93,45,36
61,66,94
91,60,27
36,81,84
69,28,33
56,45,24
16,66,12
20,93,56
25,33,13
39,82,77
50,66,52
86,60,83
19,50,16
99,33,94
85,38,23
56,62,83
18,17,75
97,80,89
52,71,22
94,48,55
23,11,22
58,60,41
49,29,93
85,14,19
28,55,31
21,71,86
78,98,36
94,48,55
25,91,50
48,43,16
28,74,61
32,44,80
12,74,56
58,26,35
84,54,50
41,54,57
85,13,81
68,27,63
99,93,87
63,10,62
58,26,35
34,55,87
89,71,82
22,14,26
33,10,23
23,11,22
75,25,28
78,13,36
50,26,29
22,75,39
21,55,99
25,33,13
71,55,53
50,66,52
26,35,62
17,75,73
21,47,19
98,10,91
85,38,23
28,92,44
91,22,86
45,83,29
13,18,20
28,97,11
53,70,14
29,35,63
13,31,30
94,84,80
90,93,19
78,13,36
75,27,25
53,17,95
44,56,99
78,13,36
69,96,42
69,78,13
50,66,52
69,28,33
68,49,57
26,17,59
49,95,51
72,48,59
17,85,82
39,82,77
98,99,52
50,87,97
82,13,97
34,50,12
47,55,49
18,54,92
69,18,13
53,58,53
94,48,55
85,13,81
78,13,36
91,60,27
11,88,50
58,60,41
68,38,37
93,45,36
69,18,13
40,11,90
68,38,37
60,90,58
45,48,58
29,35,63
32,95,59
91,22,86
69,28,33
60,90,58
52,68,27
12,52,40
50,64,86
47,55,49
78,13,36
11,43,38
21,55,99
50,66,52
76,46,92
16,32,66
72,48,59
69,96,42
53,58,53
84,72,75
48,43,16
94,48,55
20,93,56
62,66,76
45,57,11
24,88,12
34,28,32
53,70,14
49,37,75
92,85,80
41,54,57
11,43,38
14,39,24
50,26,29
34,28,32
35,52,62
50,26,29
99,13,66
50,66,52
68,49,57
13,63,55
52,35,30
86,60,83
16,66,12
17,32,47
37,96,46
35,52,62
14,70,97
18,17,75
42,57,33
17,85,82
12,41,12
60,87,85
21,45,35
83,31,95
86,17,23
85,90,76
18,57,41
29,35,63
60,76,51
91,22,86
91,60,27
58,57,69
93,45,36
52,71,22
54,40,84
86,60,83
97,82,19
78,13,36
51,64,76
49,37,75
79,25,24
17,85,82
37,92,38
17,75,73
85,38,23
99,33,94
16,66,12
41,54,57
39,82,77
25,33,13
69,96,42
31,53,75
34,55,56
50,26,29
60,76,51
93,45,36
26,35,62
58,84,99
34,78,37
18,54,92
34,62,29
70,14,90
18,17,75
78,13,36
41,43,69
61,84,65
25,51,39
68,79,87
82,57,68
20,33,59
35,23,13
25,33,13
70,96,35
74,30,12
34,91,55
47,69,92
34,28,32
65,47,87
65,47,87
92,85,80
84,59,77
12,41,66
25,91,50
35,52,62
31,53,75
86,17,23
45,43,66
90,83,33
21,78,60
93,45,36
78,13,36
78,13,36
28,55,31
71,55,53
69,28,33
76,54,80
52,56,28
48,43,16
70,22,76
12,41,12
63,99,14
20,93,56
60,76,51
92,85,80
84,72,75
21,47,19
